Date,Open,High,Low,Close,Adj Close,Volume
2017-06-14,657.950012,680.000000,657.950012,678.750000,663.618469,24202054
2017-06-15,680.000000,697.500000,679.549988,691.974976,676.548584,12933608
2017-06-16,694.549988,697.900024,684.650024,694.400024,678.919556,14954314
2017-06-19,695.099976,707.900024,695.099976,704.625000,688.916565,6965824
2017-06-20,704.500000,711.049988,703.724976,706.174988,690.432007,4636798
2017-06-21,703.900024,714.000000,702.125000,711.000000,695.149475,9139886
2017-06-22,714.724976,722.700012,713.849976,716.325012,700.355774,10111884
2017-06-23,718.000000,721.000000,715.299988,717.924988,701.920105,14237664
2017-06-27,716.000000,721.500000,712.500000,718.575012,702.555603,14899756
2017-06-28,719.974976,719.974976,697.775024,699.250000,683.661499,7117076
2017-06-29,700.000000,705.000000,695.049988,696.349976,680.825989,5896644
2017-06-30,696.000000,696.200012,687.525024,690.000000,674.617676,3572422
2017-07-03,694.099976,697.349976,685.500000,690.525024,675.130920,4203772
2017-07-04,695.000000,713.549988,694.500000,710.974976,695.125000,8602400
2017-07-05,714.724976,723.724976,712.000000,721.325012,705.244385,12439044
2017-07-06,724.349976,725.000000,719.000000,721.275024,705.195435,6213034
2017-07-07,721.500000,748.875000,720.000000,745.575012,728.953674,16387270
2017-07-10,747.549988,750.450012,744.549988,746.424988,729.784729,1602158
2017-07-11,750.500000,752.200012,743.500000,747.174988,730.518005,9598458
2017-07-12,749.700012,762.500000,748.750000,755.549988,738.706299,7819594
2017-07-13,754.375000,762.500000,753.075012,761.049988,749.488342,10519518
2017-07-14,760.000000,768.000000,757.775024,766.875000,755.224792,9386022
2017-07-17,768.500000,779.799988,768.500000,775.875000,764.088074,8571618
2017-07-18,773.400024,775.900024,755.500000,759.950012,748.405029,8978824
2017-07-19,756.299988,769.000000,756.299988,766.474976,754.830872,5390082
2017-07-20,769.875000,775.000000,761.849976,764.450012,752.836670,6229372
2017-07-21,775.000000,795.849976,772.474976,792.500000,780.460571,44410224
2017-07-24,800.000000,812.450012,792.500000,807.625000,795.355774,19854458
2017-07-25,812.349976,812.474976,798.799988,801.075012,788.905334,9172158
2017-07-26,802.099976,814.950012,800.549988,811.375000,799.048828,10036778
2017-07-27,814.000000,815.750000,794.174988,797.400024,785.286133,8416142
2017-07-28,795.625000,802.974976,789.000000,797.224976,785.113770,6552046
2017-07-31,800.974976,809.400024,798.000000,807.599976,795.331116,7574068
2017-08-01,811.375000,811.375000,795.750000,801.799988,789.619202,5628596
2017-08-02,805.000000,817.849976,804.049988,814.599976,802.224854,9502770
2017-08-03,813.424988,832.450012,808.525024,825.049988,812.516052,9009552
2017-08-04,831.500000,831.500000,807.549988,811.075012,798.753357,8494090
2017-08-07,815.799988,815.799988,806.275024,808.174988,795.897461,4360036
2017-08-08,809.000000,810.525024,793.400024,801.275024,789.102295,5011136
2017-08-09,800.750000,810.000000,792.500000,799.400024,787.255798,4771286
2017-08-10,796.525024,803.325012,788.974976,792.174988,780.140503,4657686
2017-08-11,775.474976,790.000000,766.500000,773.125000,761.379883,7770128
2017-08-14,780.500000,792.250000,780.500000,786.525024,774.576416,6144598
2017-08-16,786.000000,788.000000,775.099976,783.049988,771.154114,6206788
2017-08-17,784.500000,798.825012,780.575012,783.549988,771.646545,7236358
2017-08-18,782.000000,788.900024,776.575012,787.700012,775.733521,3628022
2017-08-21,788.500000,792.075012,780.125000,782.200012,770.317078,3462376
2017-08-22,786.000000,789.950012,778.025024,780.025024,768.175049,4358460
2017-08-23,782.424988,793.275024,776.575012,791.025024,779.007996,3803648
2017-08-24,795.000000,796.549988,782.250000,784.025024,772.114319,5785142
2017-08-28,789.525024,790.974976,780.599976,783.275024,771.375732,5630656
2017-08-29,780.924988,783.750000,765.000000,766.075012,754.437012,6932842
2017-08-30,773.775024,784.400024,770.625000,782.049988,770.169312,4724774
2017-08-31,787.500000,798.724976,787.000000,797.250000,785.138428,11476990
2017-09-01,799.924988,808.299988,799.500000,805.049988,792.819885,7054954
2017-09-04,807.750000,818.075012,797.924988,806.674988,794.420227,9856750
2017-09-05,815.000000,817.424988,810.525024,816.299988,803.898987,11528262
2017-09-06,813.200012,826.250000,811.400024,822.700012,810.201721,22285024
2017-09-07,823.000000,832.500000,815.000000,818.099976,805.671631,7408536
2017-09-08,820.000000,823.250000,812.099976,816.900024,804.489929,6056729
2017-09-11,821.299988,826.849976,816.549988,817.900024,805.474731,5801712
2017-09-12,822.750000,825.000000,817.000000,823.750000,811.235840,2971669
2017-09-13,824.000000,859.900024,822.000000,849.000000,836.102234,13430225
2017-09-14,855.799988,861.500000,842.000000,843.849976,831.030457,5425486
2017-09-15,842.000000,852.849976,834.750000,841.799988,829.011597,13072853
2017-09-18,850.000000,851.049988,843.099976,845.549988,832.704590,2314174
2017-09-19,848.700012,848.750000,837.000000,838.599976,825.860168,3528729
2017-09-20,856.099976,872.500000,845.099976,847.150024,834.280334,11402965
2017-09-21,847.000000,851.700012,836.250000,841.349976,828.568359,5920552
2017-09-22,839.900024,839.900024,813.200012,817.400024,804.982300,5620443
2017-09-25,815.000000,827.950012,805.200012,821.549988,809.069275,6505309
2017-09-26,821.700012,827.049988,812.200012,820.099976,807.641235,4829571
2017-09-27,825.599976,825.700012,795.500000,799.150024,787.009521,8434196
2017-09-28,799.650024,802.900024,780.200012,786.450012,774.502441,13508179
2017-09-29,791.750000,793.400024,779.099976,780.900024,769.036804,7619230
2017-10-03,795.000000,803.849976,785.349976,798.349976,786.221680,8387059
2017-10-04,799.200012,824.950012,795.599976,818.849976,806.410217,8643924
2017-10-05,825.000000,828.450012,818.650024,824.150024,811.629761,4860479
2017-10-06,824.000000,839.349976,822.599976,837.049988,824.333740,5942106
2017-10-09,839.000000,839.799988,828.000000,830.650024,818.031006,4046109
2017-10-10,831.000000,847.299988,831.000000,843.200012,830.390381,6734986
2017-10-11,845.299988,858.400024,836.000000,840.150024,827.386658,7049800
2017-10-12,842.099976,876.799988,842.099976,872.750000,859.491394,8522926
2017-10-13,879.299988,890.700012,873.349976,876.450012,863.135193,9833512
2017-10-16,879.000000,892.000000,861.299988,876.799988,863.479919,14633539
2017-10-17,878.000000,884.000000,867.200012,874.349976,861.067078,6354084
2017-10-18,877.400024,917.900024,875.000000,914.500000,900.607117,16765178
2017-10-19,915.799988,921.900024,903.000000,909.900024,896.077087,3664082
2017-10-23,912.900024,944.700012,909.099976,939.750000,925.473633,12551649
2017-10-24,947.700012,947.700012,928.200012,934.250000,920.057190,6335308
2017-10-25,940.099976,945.900024,929.500000,939.900024,925.621338,4577050
2017-10-26,940.000000,957.799988,931.000000,947.400024,933.007446,7698704
2017-10-27,950.000000,956.700012,925.700012,929.849976,915.723877,5256749
2017-10-30,934.000000,945.549988,930.599976,942.500000,928.181763,3576533
2017-10-31,944.950012,945.750000,932.200012,940.849976,926.556824,4345360
2017-11-01,947.750000,957.799988,945.750000,952.549988,938.079102,8033040
2017-11-02,952.799988,956.500000,944.250000,946.599976,932.219482,4698609
2017-11-03,955.950012,955.950012,940.150024,945.299988,930.939270,2193730
2017-11-06,942.500000,942.500000,929.000000,932.500000,918.333740,4460799
2017-11-07,933.349976,935.000000,903.049988,906.700012,892.925659,9347943
2017-11-08,902.500000,906.000000,884.099976,887.799988,874.312805,8115980
2017-11-09,894.750000,909.900024,892.049988,900.500000,886.819824,6860798
2017-11-10,900.950012,900.950012,879.200012,883.849976,870.422791,6365174
2017-11-13,885.000000,891.900024,873.500000,875.250000,861.953491,4155011
2017-11-14,875.000000,895.000000,873.000000,886.700012,873.229492,5706105
2017-11-15,884.500000,890.599976,877.950012,883.700012,870.275085,6981872
2017-11-16,885.500000,906.000000,885.500000,903.849976,890.118958,6931038
2017-11-17,918.950012,924.900024,908.500000,911.900024,898.046692,5586242
2017-11-20,906.200012,924.349976,905.000000,920.849976,906.860657,4220192
2017-11-21,926.799988,939.650024,925.500000,932.549988,918.382935,5980763
2017-11-22,937.450012,938.650024,923.450012,930.750000,916.610291,5055490
2017-11-23,931.000000,949.900024,926.650024,947.000000,932.613403,7329126
2017-11-24,950.000000,959.500000,947.400024,951.099976,936.651123,6394443
2017-11-27,947.250000,957.500000,944.000000,951.349976,936.897339,4680074
2017-11-28,949.849976,951.349976,938.099976,943.349976,929.018860,4641893
2017-11-29,941.849976,950.000000,941.000000,946.000000,931.628662,3674864
2017-11-30,941.450012,941.450012,919.500000,921.549988,907.550049,9434893
2017-12-01,924.450012,931.250000,907.700012,910.099976,896.273987,5081389
2017-12-04,913.500000,913.799988,897.349976,901.599976,887.903137,4618847
2017-12-05,901.049988,920.750000,895.450012,913.700012,899.819336,8369174
2017-12-06,910.000000,930.299988,908.799988,926.650024,912.572571,11007689
2017-12-07,930.049988,936.000000,923.000000,931.549988,917.398132,5529565
2017-12-08,933.849976,936.950012,919.049988,921.000000,907.008484,5588486
2017-12-11,922.450012,926.000000,913.549988,916.150024,902.232117,4933853
2017-12-12,915.950012,929.000000,908.000000,915.599976,901.690430,7215014
2017-12-13,916.900024,924.950012,910.700012,914.650024,900.754883,4182097
2017-12-14,919.000000,924.900024,908.750000,921.500000,907.500793,5021130
2017-12-15,931.000000,932.950012,917.700012,919.750000,905.777405,11158706
2017-12-18,911.950012,932.650024,862.650024,921.000000,907.008484,8494801
2017-12-19,923.599976,927.000000,920.000000,925.950012,911.883240,4064982
2017-12-20,925.900024,927.400024,917.000000,918.150024,904.201660,4774414
2017-12-21,918.450012,923.950012,910.000000,912.950012,899.080688,4147162
2017-12-22,914.650024,922.400024,909.299988,920.400024,906.417603,4872675
2017-12-26,924.849976,938.900024,918.150024,929.799988,915.674683,5301456
2017-12-27,933.000000,937.500000,919.000000,923.750000,909.716675,4352384
2017-12-28,925.250000,934.400024,919.099976,924.200012,910.159851,7091515
2017-12-29,926.500000,932.299988,918.500000,921.049988,907.057678,5069838
2018-01-01,922.700012,922.700012,907.500000,909.750000,895.929260,4321686
2018-01-02,913.000000,919.549988,906.400024,911.150024,897.308044,4342815
2018-01-03,925.000000,926.000000,913.049988,914.799988,900.902649,6175312
2018-01-04,918.150024,921.799988,915.700012,920.299988,906.319092,4118581
2018-01-05,921.799988,926.900024,920.250000,923.250000,909.224243,3401905
2018-01-08,926.099976,931.000000,923.500000,928.549988,914.443665,4035417
2018-01-09,928.150024,943.900024,924.000000,940.950012,926.655334,6534997
2018-01-10,943.000000,947.400024,935.500000,942.349976,928.033997,5361502
2018-01-11,941.799988,942.650024,935.000000,937.750000,923.503967,3588377
2018-01-12,943.000000,952.799988,938.250000,949.000000,934.583069,6890028
2018-01-15,950.000000,958.500000,945.200012,949.150024,934.730774,5084113
2018-01-16,947.700012,947.700012,920.000000,922.950012,908.928772,4948895
2018-01-17,926.000000,929.000000,907.000000,924.500000,910.455261,6036432
2018-01-18,929.000000,929.599976,915.099976,919.700012,905.728149,4289053
2018-01-19,923.000000,934.400024,922.099976,931.299988,917.151855,4559564
2018-01-22,948.000000,974.299988,940.000000,971.500000,956.741272,20892838
2018-01-23,975.000000,990.950012,975.000000,983.250000,968.312744,10298500
2018-01-24,981.750000,981.750000,962.650024,966.349976,951.669434,6532672
2018-01-25,967.900024,972.000000,956.150024,965.900024,951.226318,6249419
2018-01-29,966.200012,977.299988,959.299988,964.500000,949.847595,4524605
2018-01-30,965.799988,965.799988,949.000000,950.400024,935.961853,4198139
2018-01-31,950.000000,964.500000,941.549988,961.299988,946.696228,5738209
2018-02-01,963.250000,972.599976,936.599976,943.849976,929.511230,7554587
2018-02-02,935.000000,943.950012,901.000000,904.349976,890.611328,13242095
2018-02-05,894.000000,912.500000,881.799988,902.150024,888.444763,8773525
2018-02-06,877.000000,898.000000,871.000000,892.099976,878.547424,11000567
2018-02-07,902.549988,905.400024,890.000000,894.400024,880.812500,7100838
2018-02-08,897.900024,910.650024,892.349976,904.549988,890.808289,6320734
2018-02-09,889.000000,902.000000,886.000000,897.849976,884.210083,5294279
2018-02-12,903.000000,918.200012,902.049988,915.500000,901.591980,5429792
2018-02-14,923.000000,942.500000,921.000000,933.650024,919.466248,10170959
2018-02-15,937.650024,945.750000,928.150024,935.650024,921.435913,6109454
2018-02-16,939.599976,942.599976,918.099976,921.299988,907.303833,4401672
2018-02-19,921.000000,932.000000,913.549988,927.000000,912.917236,4087936
2018-02-20,929.000000,929.549988,918.799988,921.099976,907.106934,3866919
2018-02-21,930.000000,932.500000,922.150024,929.349976,915.231567,5448230
2018-02-22,922.000000,931.000000,920.000000,924.349976,910.307434,5118850
2018-02-23,925.400024,938.000000,922.750000,934.250000,920.057190,4850839
2018-02-26,939.000000,944.900024,936.599976,938.700012,924.439514,3856478
2018-02-27,939.000000,955.799988,938.349976,950.500000,936.060303,6410097
2018-02-28,945.950012,957.099976,943.200012,954.549988,940.048767,25898694
2018-03-01,949.750000,959.900024,945.950012,948.400024,933.992188,4094652
2018-03-05,943.000000,950.150024,921.599976,924.099976,910.061340,5634893
2018-03-06,929.000000,936.200012,905.099976,910.849976,897.012573,7323680
2018-03-07,909.250000,909.250000,888.049988,889.750000,876.233154,7247708
2018-03-08,897.650024,914.500000,893.299988,911.450012,897.603516,6072983
2018-03-09,914.900024,919.349976,911.049988,913.099976,899.228394,4863577
2018-03-12,920.000000,933.099976,917.549988,930.299988,916.167114,3801407
2018-03-13,931.900024,936.000000,921.349976,931.849976,917.693542,5096825
2018-03-14,928.799988,932.049988,919.200012,929.049988,914.936096,6731530
2018-03-15,925.000000,929.450012,910.000000,911.799988,897.948181,5811424
2018-03-16,909.000000,909.700012,886.049988,900.049988,886.376648,14087564
2018-03-19,901.000000,906.900024,892.000000,895.500000,881.895813,5774392
2018-03-20,893.299988,904.000000,887.049988,889.799988,876.282410,6945721
2018-03-21,894.849976,902.349976,893.299988,896.900024,883.274597,6727261
2018-03-22,896.000000,911.950012,895.750000,908.150024,894.353638,10116965
2018-03-23,890.599976,900.000000,889.099976,893.900024,880.320190,10729694
2018-03-26,893.950012,904.299988,892.500000,901.099976,887.410706,6047262
2018-03-27,907.200012,910.750000,897.000000,899.799988,886.130432,6939577
2018-03-28,895.799988,895.849976,880.000000,882.700012,869.290222,8759586
2018-04-02,893.000000,900.950012,886.500000,892.950012,879.384521,5712065
2018-04-03,891.000000,901.700012,885.250000,899.549988,885.884277,6364728
2018-04-04,904.700012,911.799988,892.049988,894.900024,881.304932,6498407
2018-04-05,905.099976,910.000000,903.500000,908.200012,894.402832,3898676
2018-04-06,908.000000,918.500000,905.000000,911.000000,897.160339,4418462
2018-04-09,912.549988,919.000000,912.549988,916.000000,902.084351,3572251
2018-04-10,918.400024,923.900024,914.150024,917.049988,903.118408,3865402
2018-04-11,921.799988,932.750000,916.049988,930.849976,916.708740,6007539
2018-04-12,929.849976,936.650024,924.200012,928.700012,914.591492,4947725
2018-04-13,932.700012,941.700012,928.700012,938.849976,924.587219,5767984
2018-04-16,934.450012,940.000000,928.500000,937.049988,922.814575,4084450
2018-04-17,940.000000,947.200012,936.000000,944.250000,929.905212,4388713
2018-04-18,945.250000,948.200012,935.049988,938.000000,923.750183,3365196
2018-04-19,939.099976,945.000000,935.000000,942.299988,927.984802,4481413
2018-04-20,938.000000,941.849976,921.200012,927.900024,913.803589,3349519
2018-04-23,930.000000,944.349976,928.500000,936.000000,921.780518,3508515
2018-04-24,935.799988,975.700012,935.000000,970.049988,955.313293,9107264
2018-04-25,973.650024,981.799988,963.549988,970.500000,955.756470,6436620
2018-04-26,973.000000,988.000000,962.250000,975.349976,960.532776,15588001
2018-04-27,989.799988,1011.000000,985.500000,996.299988,981.164490,11666267
2018-04-30,982.000000,992.599976,960.000000,963.299988,948.665771,8871802
2018-05-02,967.000000,979.200012,965.049988,972.700012,957.923035,6117761
2018-05-03,977.900024,977.900024,959.250000,961.599976,946.991577,3947546
2018-05-04,962.849976,964.700012,950.000000,953.950012,939.457825,3795692
2018-05-07,958.849976,973.250000,956.349976,971.000000,956.248779,3512532
2018-05-08,977.500000,982.000000,965.200012,967.099976,952.408020,4934036
2018-05-09,965.900024,984.299988,962.250000,976.700012,961.862244,4494423
2018-05-10,980.000000,984.599976,974.250000,981.150024,966.244629,4014645
2018-05-11,981.250000,991.299988,977.750000,989.250000,974.221619,4011516
2018-05-14,991.950012,991.950012,976.700012,986.599976,971.611816,2579561
2018-05-15,983.049988,1000.000000,976.650024,978.950012,964.078064,4800923
2018-05-16,974.000000,974.000000,952.450012,956.150024,941.624390,8613363
2018-05-17,959.349976,960.000000,941.500000,945.349976,930.988464,4733477
2018-05-18,945.599976,953.500000,932.000000,933.849976,919.663147,5230037
2018-05-21,930.750000,935.700012,922.099976,931.349976,917.201111,6624893
2018-05-22,933.150024,934.000000,925.000000,926.750000,912.671082,5170585
2018-05-23,926.000000,926.000000,909.150024,912.250000,898.391357,4567562
2018-05-24,914.000000,921.000000,910.150024,915.849976,901.936584,5317983
2018-05-25,916.000000,923.400024,914.450012,920.799988,906.811401,8129520
2018-05-28,924.900024,927.000000,918.099976,920.400024,906.417603,5197835
2018-05-29,921.500000,928.000000,914.400024,917.450012,903.512329,8173396
2018-05-30,914.849976,923.200012,906.599976,916.099976,902.182861,5991222
2018-05-31,921.000000,922.299988,914.549988,921.349976,907.353027,16951801
2018-06-01,920.000000,935.750000,918.450012,930.549988,916.413269,8765835
2018-06-04,933.400024,944.000000,930.549988,940.849976,926.556824,5600357
2018-06-05,942.799988,955.000000,941.000000,947.650024,933.253540,7971524
2018-06-06,947.000000,956.000000,942.650024,954.400024,939.901062,4189483
2018-06-07,954.900024,976.000000,954.450012,971.349976,956.593506,6857300
2018-06-08,966.349976,986.549988,960.599976,984.349976,969.395996,6532599
2018-06-11,987.099976,999.950012,979.049988,982.650024,967.721863,6866053
2018-06-12,983.400024,1000.000000,980.299988,997.150024,982.001587,7445221
2018-06-13,1000.000000,1005.900024,989.500000,1002.500000,987.270325,5926020
2018-06-14,997.450012,1011.799988,987.400024,1007.950012,992.637573,5484867
2018-06-15,1006.000000,1023.500000,999.250000,1014.200012,998.792603,11294702
2018-06-18,1008.799988,1020.450012,1007.000000,1015.549988,1000.122070,5652374
2018-06-19,1013.900024,1014.799988,993.650024,996.049988,980.918213,6346101
2018-06-20,996.000000,1022.900024,994.849976,1019.250000,1003.765808,7193824
2018-06-21,1023.450012,1036.000000,1021.299988,1031.949951,1016.272766,10509756
2018-06-22,1028.400024,1029.199951,1008.450012,1012.500000,997.118347,16169978
2018-06-25,1011.400024,1016.500000,1002.299988,1004.450012,989.190674,5197694
2018-06-26,1006.000000,1006.000000,975.250000,978.950012,964.078064,8068585
2018-06-27,978.500000,985.400024,962.700012,965.849976,956.987366,8958555
2018-06-28,962.000000,968.500000,940.299988,944.950012,936.279175,8581234
2018-06-29,949.099976,975.500000,949.000000,972.450012,963.526794,7966401
2018-07-02,972.349976,972.349976,957.000000,960.599976,951.785522,6660916
2018-07-03,965.000000,978.450012,960.349976,971.299988,962.387329,5067261
2018-07-04,971.799988,992.000000,971.000000,990.099976,981.014832,5000724
2018-07-05,997.000000,1008.400024,958.599976,964.500000,955.649780,18719353
2018-07-06,964.750000,983.000000,964.500000,977.549988,968.580017,9161266
2018-07-09,987.099976,1000.000000,983.500000,997.099976,987.950623,5170189
2018-07-10,1002.750000,1028.500000,1000.000000,1025.699951,1016.288147,10444513
2018-07-11,1025.000000,1040.900024,1017.849976,1038.800049,1029.267944,8665072
2018-07-12,1044.349976,1099.000000,1042.599976,1082.349976,1072.418335,24109297
2018-07-13,1080.500000,1109.000000,1080.000000,1099.800049,1089.708252,17967282
2018-07-16,1099.800049,1108.900024,1073.050049,1076.199951,1066.324707,6595781
2018-07-17,1078.300049,1095.949951,1069.599976,1092.349976,1082.326538,6469256
2018-07-18,1098.400024,1104.599976,1077.300049,1092.550049,1082.524780,4682099
2018-07-19,1093.300049,1115.000000,1086.349976,1104.849976,1094.711792,5433617
2018-07-20,1113.400024,1138.500000,1111.900024,1128.650024,1118.293579,8018150
2018-07-23,1129.800049,1129.800049,1113.099976,1120.300049,1110.020142,5842496
2018-07-24,1122.000000,1126.750000,1107.400024,1110.949951,1100.755859,4469144
2018-07-25,1110.000000,1123.000000,1104.199951,1115.150024,1104.917480,5949680
2018-07-26,1110.099976,1121.500000,1107.800049,1110.650024,1100.458740,6424867
2018-07-27,1119.500000,1137.400024,1112.150024,1129.849976,1119.482422,6679468
2018-07-30,1130.000000,1157.300049,1128.000000,1151.400024,1140.834839,13872467
2018-07-31,1151.000000,1190.400024,1147.150024,1186.000000,1175.117310,13875377
2018-08-01,1190.400024,1202.900024,1185.400024,1192.349976,1181.408936,9704295
2018-08-02,1191.500000,1191.500000,1165.949951,1168.349976,1157.629150,6248975
2018-08-03,1175.000000,1183.500000,1169.550049,1176.949951,1166.150269,6645397
2018-08-06,1176.699951,1196.000000,1175.349976,1192.599976,1181.656616,4016418
2018-08-07,1194.900024,1201.400024,1177.000000,1184.199951,1173.333740,4059450
2018-08-08,1185.000000,1222.500000,1185.000000,1217.699951,1206.526367,7912437
2018-08-09,1221.500000,1231.699951,1212.000000,1217.949951,1206.774048,6846928
2018-08-10,1211.000000,1215.000000,1202.300049,1204.199951,1193.150269,3581210
2018-08-13,1197.550049,1199.949951,1182.699951,1187.699951,1176.801514,4668159
2018-08-14,1190.000000,1217.199951,1184.300049,1210.599976,1199.491577,5299536
2018-08-16,1203.250000,1216.000000,1195.500000,1200.800049,1189.781494,5982490
2018-08-17,1209.000000,1215.400024,1200.050049,1203.750000,1192.704468,3830992
2018-08-20,1207.900024,1236.800049,1207.650024,1234.900024,1223.568604,7607036
2018-08-21,1237.250000,1251.500000,1227.000000,1247.199951,1235.755615,7279641
2018-08-23,1246.300049,1274.000000,1238.400024,1269.449951,1257.801392,7968123
2018-08-24,1265.250000,1279.949951,1260.050049,1277.500000,1265.777710,6652005
2018-08-27,1279.400024,1295.849976,1278.750000,1291.500000,1279.649292,5572177
2018-08-28,1296.000000,1323.000000,1295.000000,1319.000000,1306.896851,8694751
2018-08-29,1316.300049,1329.000000,1290.199951,1294.199951,1282.324341,11077203
2018-08-30,1293.599976,1297.150024,1270.449951,1274.449951,1262.755615,9850042
2018-08-31,1270.000000,1270.000000,1236.599976,1241.650024,1230.256592,15305857
2018-09-03,1245.000000,1257.900024,1226.050049,1229.150024,1217.871338,12200022
2018-09-04,1235.150024,1254.800049,1229.000000,1241.949951,1230.553833,8838770
2018-09-05,1242.500000,1252.650024,1208.500000,1227.000000,1215.741089,10324923
2018-09-06,1230.150024,1265.699951,1225.349976,1261.400024,1249.825439,11195043
2018-09-07,1264.900024,1281.349976,1254.500000,1278.599976,1266.867554,10692787
2018-09-10,1275.000000,1277.000000,1250.099976,1255.849976,1244.326294,7059008
2018-09-11,1259.000000,1268.400024,1234.250000,1237.699951,1226.342773,10874768
2018-09-12,1251.800049,1258.699951,1228.849976,1252.500000,1241.007080,8065553
2018-09-14,1259.400024,1275.599976,1247.650024,1253.150024,1241.651123,7878583
2018-09-17,1250.750000,1250.750000,1221.599976,1225.900024,1214.651245,6754086
2018-09-18,1226.000000,1239.400024,1214.349976,1217.150024,1205.981445,7616412
2018-09-19,1224.000000,1224.000000,1201.000000,1210.750000,1199.640137,11265786
2018-09-21,1219.000000,1237.400024,1183.500000,1217.500000,1206.328247,19070172
2018-09-24,1214.449951,1239.900024,1204.500000,1232.050049,1220.744751,10102589
2018-09-25,1235.500000,1245.000000,1195.000000,1230.599976,1219.307983,9715020
2018-09-26,1239.000000,1253.949951,1227.150024,1251.400024,1239.917114,6396828
2018-09-27,1255.000000,1263.000000,1237.500000,1253.750000,1242.245605,10808749
2018-09-28,1259.900024,1271.699951,1247.300049,1257.949951,1246.407104,11073023
2018-10-01,1257.699951,1257.699951,1204.000000,1231.699951,1220.397827,7332693
2018-10-03,1229.500000,1239.599976,1200.050049,1205.099976,1194.041992,7376575
2018-10-04,1189.500000,1190.400024,1106.000000,1122.250000,1111.952271,23212443
2018-10-05,1099.500000,1115.300049,1038.150024,1048.849976,1039.225708,21943190
2018-10-08,1050.000000,1117.000000,1025.550049,1109.400024,1099.220215,24679428
2018-10-09,1121.650024,1123.300049,1081.199951,1090.050049,1080.047729,10991196
2018-10-10,1093.900024,1115.849976,1084.300049,1102.099976,1091.987183,9502176
2018-10-11,1064.000000,1114.750000,1043.000000,1087.800049,1077.818359,13224172
2018-10-12,1104.949951,1129.000000,1101.900024,1126.550049,1116.212769,9058536
2018-10-15,1129.900024,1146.900024,1118.150024,1139.750000,1129.291626,8871776
2018-10-16,1146.000000,1167.400024,1140.000000,1163.800049,1153.121094,7478601
2018-10-17,1179.000000,1179.349976,1140.000000,1151.300049,1140.735718,12785646
2018-10-19,1100.000000,1111.000000,1070.250000,1101.300049,1091.194458,25421229
2018-10-22,1110.000000,1114.800049,1057.349976,1062.650024,1052.899170,13165542
2018-10-23,1052.750000,1064.699951,1043.650024,1054.699951,1045.021973,10573730
2018-10-24,1074.900024,1075.949951,1031.400024,1045.750000,1036.154175,13655337
2018-10-25,1036.000000,1040.650024,1016.400024,1030.800049,1021.341492,14096237
2018-10-26,1032.900024,1057.000000,1022.000000,1044.900024,1035.312134,9182613
2018-10-29,1046.000000,1093.849976,1046.000000,1087.800049,1077.818359,7671807
2018-10-30,1085.500000,1085.500000,1052.099976,1057.000000,1047.301025,8806701
2018-10-31,1059.000000,1065.849976,1047.000000,1061.250000,1051.511963,16457691
2018-11-01,1067.900024,1067.900024,1050.000000,1056.250000,1046.557861,9396027
2018-11-02,1067.000000,1081.000000,1063.150024,1074.900024,1065.036743,16796200
2018-11-05,1073.449951,1092.699951,1065.000000,1090.300049,1080.295410,7582518
2018-11-06,1094.000000,1112.000000,1091.599976,1104.099976,1093.968750,8634266
2018-11-07,1115.000000,1115.000000,1106.699951,1110.699951,1100.508179,1283997
2018-11-09,1106.250000,1113.800049,1085.000000,1093.449951,1083.416504,10840462
2018-11-12,1097.699951,1098.800049,1074.550049,1080.000000,1070.089966,5801720
2018-11-13,1074.000000,1103.000000,1070.050049,1099.449951,1089.361450,6811598
2018-11-14,1105.050049,1112.650024,1085.500000,1097.949951,1087.875244,7787530
2018-11-15,1096.949951,1103.000000,1086.500000,1096.849976,1086.785400,6831740
2018-11-16,1097.949951,1129.949951,1097.099976,1127.400024,1117.054932,11031889
2018-11-19,1132.900024,1151.699951,1131.000000,1150.000000,1139.447632,7308981
2018-11-20,1145.000000,1155.900024,1130.000000,1137.400024,1126.963257,5719901
2018-11-21,1137.500000,1145.500000,1107.050049,1112.900024,1102.688110,7507812
2018-11-22,1114.500000,1125.349976,1100.099976,1102.849976,1092.730225,5792568
2018-11-26,1109.000000,1117.500000,1097.400024,1109.750000,1099.566895,6386556
2018-11-27,1107.900024,1130.000000,1105.449951,1128.199951,1117.847656,6810228
2018-11-28,1132.449951,1157.750000,1126.300049,1152.650024,1142.073364,8003964
2018-11-29,1161.000000,1179.900024,1160.000000,1168.500000,1157.777832,12636169
2018-11-30,1172.300049,1186.000000,1162.300049,1167.550049,1156.836670,10717448
2018-12-03,1174.900024,1174.900024,1148.500000,1156.449951,1145.838379,5569578
2018-12-04,1158.000000,1158.000000,1142.199951,1152.300049,1141.726563,5192825
2018-12-05,1143.750000,1158.800049,1139.300049,1155.150024,1144.550415,5819618
2018-12-06,1149.000000,1149.000000,1118.250000,1123.650024,1113.339355,5866108
2018-12-07,1129.449951,1136.949951,1108.349976,1133.800049,1123.396240,7214078
2018-12-10,1110.000000,1114.300049,1083.099976,1090.250000,1080.245850,9381544
2018-12-11,1066.000000,1102.099976,1055.000000,1097.550049,1087.478882,13494665
2018-12-12,1099.000000,1113.500000,1087.750000,1110.500000,1100.310059,12605431
2018-12-13,1128.000000,1128.000000,1095.050049,1107.050049,1096.891724,9297518
